날짜,지점,평균기온(℃),최저기온(℃),최고기온(℃)
2018.12.9,108,-7.2,-11.8,-2.1
2018.12.10,108,-2.5,-8.1,4.6
2018.12.11,108,0.2,-2.4,2.9
2018.12.12,108,-1.9,-5,2.4
2018.12.13,108,-2.2,-5.9,2.1
2018.12.14,108,-4.4,-7.8,0.6
2018.12.15,108,-2.4,-7.8,3.2
2018.12.16,108,0,-2.6,2.1
2018.12.17,108,1.6,-1.5,5.9
2018.12.18,108,2.6,-2.8,7.4
2018.12.19,108,4,1.3,9.5
2018.12.20,108,3.4,-1.1,10.4
2018.12.21,108,5.6,0.4,9.8
2018.12.22,108,6.9,2.9,12.4
2018.12.23,108,2.4,-3.4,7.5
2018.12.24,108,-2.3,-5.9,3.1
2018.12.25,108,0.6,-4,5.2
2018.12.26,108,-1.5,-7.1,3
2018.12.27,108,-10.1,-12.5,-6.5
2018.12.28,108,-10.5,-14.4,-6.6
2018.12.29,108,-7.6,-10.5,-3
2018.12.30,108,-6.8,-11.3,-0.9
2018.12.31,108,-5.4,-10.5,-0.5
2019.1.1,108,-5,-8.2,-0.6
2019.1.2,108,-4.9,-8.8,0.2
2019.1.3,108,-3.5,-8.4,3.2
2019.1.4,108,-1.1,-6.2,4.1
2019.1.5,108,-2.8,-5.5,1.1
2019.1.6,108,-2.8,-6.3,2.7
2019.1.7,108,-1.9,-6.2,3.1
2019.1.8,108,-3.5,-7.2,0.5
2019.1.9,108,-4.7,-9.4,1.3
2019.1.10,108,-0.6,-4.5,3
2019.1.11,108,2.4,-0.4,7.2
2019.1.12,108,2.8,-0.6,8
2019.1.13,108,1.2,-3,7.6
2019.1.14,108,1.4,-2.4,5.3
2019.1.15,108,-1.7,-7.2,2.6
2019.1.16,108,-5.2,-10.1,-1.1
2019.1.17,108,-0.3,-3.2,4
2019.1.18,108,0.6,-4.6,6.7
2019.1.19,108,3.6,0,8.5
2019.1.20,108,-1.4,-5.5,4
2019.1.21,108,-1.2,-6.7,4.2
2019.1.22,108,1.7,-3.3,7.1
2019.1.23,108,2,-0.8,7
2019.1.24,108,0.1,-4.6,6.5
2019.1.25,108,-1.2,-3.8,2.6
2019.1.26,108,-2.5,-6.5,2.4
2019.1.27,108,-0.1,-6.6,5.1
2019.1.28,108,1.2,-2.4,4.5
2019.1.29,108,-0.2,-5.6,7
2019.1.30,108,1.8,-2.8,6.6
2019.1.31,108,-2,-6.2,2.3
2019.2.1,108,-2.1,-7.4,2.8
2019.2.2,108,1.4,-3.2,6.1
2019.2.3,108,3.3,2,4.9
2019.2.4,108,-0.6,-3.3,3
2019.2.5,108,2.8,-3.6,10.1
2019.2.6,108,5.1,0.1,9.3
2019.2.7,108,-2.1,-8.2,6.3
2019.2.8,108,-6.1,-10.2,-1.3
2019.2.9,108,-5.4,-8.6,-1.9
2019.2.10,108,-5,-9.1,-1.9
2019.2.11,108,-3,-7.5,2
2019.2.12,108,-0.6,-4.1,3.7
2019.2.13,108,-2.1,-5.7,2.5
2019.2.14,108,-0.5,-5.9,6.3
2019.2.15,108,-0.8,-2.9,0.9
2019.2.16,108,-2.7,-5.1,1.5
2019.2.17,108,-1.8,-6.8,4.6
2019.2.18,108,0.9,-4.7,5.9
2019.2.19,108,1.4,0.2,3
2019.2.20,108,1.7,-0.1,4.5
2019.2.21,108,2.4,-2.6,9
2019.2.22,108,4,-1.6,10.8
2019.2.23,108,6.8,0.5,14.5
2019.2.24,108,6.3,1.2,13.7
2019.2.25,108,4.7,1.3,10.2
2019.2.26,108,5.2,-1.5,12
2019.2.27,108,7.8,4.7,14
2019.2.28,108,6.6,2,12.8
2019.3.1,108,6.6,1.2,13
2019.3.2,108,7.8,1.3,14.7
2019.3.3,108,9.4,2.5,16.1
2019.3.4,108,9.9,5,16.3
2019.3.5,108,8.4,5.6,12.9
2019.3.6,108,8.4,5.7,12.4
2019.3.7,108,7,3.1,12.7
2019.3.8,108,6.1,0.6,13.4
2019.3.9,108,7.2,-0.4,14.9
2019.3.10,108,10.1,6.7,15.3
2019.3.11,108,6.6,3.5,10
2019.3.12,108,3.9,-0.3,7.9
2019.3.13,108,3.5,-0.4,8.5
2019.3.14,108,5,-1.7,10
2019.3.15,108,5.5,1.6,11.3
2019.3.16,108,4.3,0.2,9.2
2019.3.17,108,6.3,2.6,12.4
2019.3.18,108,7.1,1.4,14.4
2019.3.19,108,10,3.4,16.7
2019.3.20,108,10.3,7.1,14.6
2019.3.21,108,7.1,1.9,11.1
2019.3.22,108,3.3,-0.7,8.3
2019.3.23,108,3.3,-0.4,8.2
2019.3.24,108,4.3,-0.8,9.7
2019.3.25,108,7.3,2.9,11.5
2019.3.26,108,11.4,7.4,17.6
2019.3.27,108,11.6,8.9,16.2
2019.3.28,108,9.4,5.6,14.6
2019.3.29,108,9.2,5.5,15.1
2019.3.30,108,5.2,3.5,8.4
2019.3.31,108,4.4,2.6,8.4
2019.4.1,108,5.5,0.3,11.3
2019.4.2,108,6.7,1.3,13
2019.4.3,108,7.6,1.9,13.6
2019.4.4,108,9.2,3,15.7
2019.4.5,108,11.4,7,17.2
2019.4.6,108,9.3,5.9,12.2
2019.4.7,108,12.6,5.6,20.3
2019.4.8,108,11.6,7.6,17.2
2019.4.9,108,9.2,4.7,13.9
2019.4.10,108,7.1,4.7,10.2
2019.4.11,108,9.5,4.3,15.7
2019.4.12,108,11.4,5.5,18.4
2019.4.13,108,11.8,6.2,17.9
2019.4.14,108,9.6,6.9,13.6
2019.4.15,108,11.6,3.9,18.1
2019.4.16,108,14.9,6.8,22.6
2019.4.17,108,15.3,9.1,21.8
2019.4.18,108,12.6,10.4,16.2
2019.4.19,108,13.8,9.6,19.7
2019.4.20,108,14.3,9.7,19.1
2019.4.21,108,14.8,12.2,20.2
2019.4.22,108,19.3,10.7,28.2
2019.4.23,108,20.4,15.3,25.5
2019.4.24,108,19.5,15.8,25.9
2019.4.25,108,13.2,9.4,17.2
2019.4.26,108,8.4,6.2,9.9
2019.4.27,108,11.6,4.1,18.2
2019.4.28,108,12.9,9.9,16.6
2019.4.29,108,13,8.3,17.3
2019.4.30,108,15.5,9,22.5
2019.5.1,108,16.4,11.2,22.2
2019.5.2,108,17.1,10.6,25.3
2019.5.3,108,17.9,10.1,26.1
2019.5.4,108,19.5,12,27.4
2019.5.5,108,19.2,13.6,26.5
2019.5.6,108,14.5,9.8,19.8
2019.5.7,108,15,8.4,21.9
2019.5.8,108,15.6,10.1,21.3
2019.5.9,108,16.6,11.7,22.9
2019.5.10,108,17.8,10.3,26.8
2019.5.11,108,20.3,13.2,28.3
2019.5.12,108,21.6,14.7,28.9
2019.5.13,108,18.7,15.5,22.8
2019.5.14,108,19.6,12.9,26.9
2019.5.15,108,20.7,14.8,28
2019.5.16,108,23.5,16.7,30
2019.5.17,108,23.6,17.6,28.3
2019.5.18,108,22.8,19.1,25.9
2019.5.19,108,19.4,17.9,21.6
2019.5.20,108,16.4,13,20.2
2019.5.21,108,17.2,11.7,23.8
2019.5.22,108,19.5,12.3,26.5
2019.5.23,108,22.1,15,29.2
2019.5.24,108,24.2,16.2,33.4
2019.5.25,108,23.4,18.4,28.6
2019.5.26,108,24.5,18.6,31.1
2019.5.27,108,17.8,14.3,22.3
2019.5.28,108,18.1,11.9,24.6
2019.5.29,108,20.3,13.3,26.5
2019.5.30,108,19.6,14.6,24.5
2019.5.31,108,19.1,16.1,23.3
2019.6.1,108,18.9,14.8,23.7
2019.6.2,108,21.1,14.1,27.8
2019.6.3,108,23.1,16,29.5
2019.6.4,108,22.6,17.6,29
2019.6.5,108,23,17.8,29.6
2019.6.6,108,21.2,18.6,25.1
2019.6.7,108,20,17,24.7
2019.6.8,108,21.9,16,27.6
2019.6.9,108,21.6,17.1,26.5
2019.6.10,108,18.4,15.7,21.9
2019.6.11,108,20.5,15.5,26.1
2019.6.12,108,21.5,16.1,26.4
2019.6.13,108,23,16.6,28.8
2019.6.14,108,23,19.1,28.4
2019.6.15,108,21.9,17.9,27.4
2019.6.16,108,22,16.1,27.2
2019.6.17,108,21.7,18.1,26.2
2019.6.18,108,20.8,17,24.8
2019.6.19,108,21.4,18.9,25.4
2019.6.20,108,22.7,19.8,27.8
2019.6.21,108,22.1,19.4,26.1
2019.6.22,108,24.2,17.7,30.6
2019.6.23,108,25,19.1,31
2019.6.24,108,25.2,20.9,30.9
2019.6.25,108,25.6,19.5,32.8
2019.6.26,108,25.5,20.7,29.5
2019.6.27,108,25.5,21.9,31.2
2019.6.28,108,24.7,22.3,29
2019.6.29,108,23.1,19.6,27.7
2019.6.30,108,23.9,20.9,28.5
2019.7.1,108,23.9,20.6,28.9
2019.7.2,108,24.4,20.8,30.1
2019.7.3,108,24.1,21.2,27.4
2019.7.4,108,25.4,20,32.8
2019.7.5,108,27.6,20.2,35
2019.7.6,108,29.7,24.6,36.1
2019.7.7,108,26.7,22.7,32.5
2019.7.8,108,25.1,21.2,31
2019.7.9,108,25,19.7,30
2019.7.10,108,22.7,19.3,27.3
2019.7.11,108,21.9,19.5,25.9
2019.7.12,108,23.6,20,28.7
2019.7.13,108,24.9,22.1,29.7
2019.7.14,108,25.9,21.2,31.6
2019.7.15,108,23.8,22.1,27.4
2019.7.16,108,24.7,21.4,28.8
2019.7.17,108,25.6,22.3,29.2
2019.7.18,108,26.9,23.3,32.1
2019.7.19,108,28.6,22.8,35
2019.7.20,108,28,25.1,31.9
2019.7.21,108,25.1,24.2,27
2019.7.22,108,26.7,24.2,31
2019.7.23,108,28.1,24.4,32.9
2019.7.24,108,26.5,25.2,27.2
2019.7.25,108,26.3,25.6,27.4
2019.7.26,108,25.1,23.7,25.9
2019.7.27,108,28.4,24.9,33.4
2019.7.28,108,26.1,25,28.2
2019.7.29,108,27.5,25.6,30
2019.7.30,108,28.1,26.3,30.8
2019.7.31,108,25.8,24,27.5
2019.8.1,108,26.3,23.5,30.1
2019.8.2,108,28.4,24.7,33.1
2019.8.3,108,29.4,25.6,36
2019.8.4,108,28.3,25,34.4
2019.8.5,108,30.5,25.6,35.9
2019.8.6,108,31.6,27.9,36.8
2019.8.7,108,26.9,23.9,30.3
2019.8.8,108,28.9,25.9,32.7
2019.8.9,108,29.8,26,34.6
2019.8.10,108,31.5,26.6,36.5
2019.8.11,108,30.4,26.3,35.7
2019.8.12,108,26.6,24.8,28.5
2019.8.13,108,29.2,25.1,35.3
2019.8.14,108,30.4,25.9,35.7
2019.8.15,108,25.9,23.9,28.6
2019.8.16,108,25.9,23,29.5
2019.8.17,108,25.9,23.4,28.8
2019.8.18,108,25.6,22.6,30.7
2019.8.19,108,26.3,21.2,31.3
2019.8.20,108,28.2,23.2,32.8
2019.8.21,108,27,24.4,30.4
2019.8.22,108,26.9,23,31.4
2019.8.23,108,26.2,22.7,30.5
2019.8.24,108,24.1,21.5,27.3
2019.8.25,108,25,20.2,29.9
2019.8.26,108,26.4,21.5,32.1
2019.8.27,108,25.7,22.2,29.3
2019.8.28,108,26.1,23.6,30.2
2019.8.29,108,23.4,20.1,26.4
2019.8.30,108,22.6,19.5,27
2019.8.31,108,23.5,18.5,28.9
2019.9.1,108,23.7,19.2,27.8
2019.9.2,108,24.4,19.4,29.7
2019.9.3,108,24.1,22,28
2019.9.4,108,22.8,21.2,25.5
2019.9.5,108,23,21.5,27.6
2019.9.6,108,25.3,21.6,29.1
2019.9.7,108,25.7,22.6,29.5
2019.9.8,108,24.7,22.9,27.3
2019.9.9,108,25.1,22.4,28
2019.9.10,108,23.8,22.1,26.5
2019.9.11,108,24.3,20.4,28.7
2019.9.12,108,21,18.7,22.9
2019.9.13,108,23.3,18.3,29.3
2019.9.14,108,22.4,20.8,24.1
2019.9.15,108,24.2,19.5,30
2019.9.16,108,24.5,20.7,30.5
2019.9.17,108,23.5,18,29
2019.9.18,108,21,16,25.4
2019.9.19,108,19.5,13.6,26
2019.9.20,108,19.6,15.8,24.2
2019.9.21,108,19.6,18.3,22.1
2019.9.22,108,18.6,17.3,19.6
2019.9.23,108,20,16.9,24.6
2019.9.24,108,19.8,13.9,26.5
2019.9.25,108,20.9,14.8,27.4
2019.9.26,108,22.9,17.7,29
2019.9.27,108,22.9,19.6,27
2019.9.28,108,23.7,19.4,29.2
2019.9.29,108,22.6,17.9,28.6
2019.9.30,108,22.4,16.4,29.9
2019.10.1,108,23.1,17.6,28.2
2019.10.2,108,21.6,20,24.2
2019.10.3,108,22.4,19.8,27.3
2019.10.4,108,22.4,18,27.8
2019.10.5,108,18.7,14.7,21.9
2019.10.6,108,18.1,13.2,22.7
2019.10.7,108,14.8,13.3,17.9
2019.10.8,108,14.7,10.6,19.8
2019.10.9,108,13.6,7.7,20.4
2019.10.10,108,15.2,10.7,19.8
2019.10.11,108,18.8,13,26.1
2019.10.12,108,17.9,13.3,23.3
2019.10.13,108,17.2,12.1,23.8
2019.10.14,108,14.4,9.5,19.6
2019.10.15,108,14.5,8.8,20.4
2019.10.16,108,14.6,9,20.8
2019.10.17,108,15.4,11.2,21.6
2019.10.18,108,17,12,22.7
2019.10.19,108,17,12.1,23.1
2019.10.20,108,16.5,12,22.9
2019.10.21,108,17.1,10.9,24.6
2019.10.22,108,18.1,13.3,24.4
2019.10.23,108,17,14.3,20.7
2019.10.24,108,18.3,15.3,23.8
2019.10.25,108,16.7,13.1,22
2019.10.26,108,10,6.6,14.9
2019.10.27,108,11,4.7,17.4
2019.10.28,108,12.9,7.4,17.7
2019.10.29,108,12.5,8.2,17.6
2019.10.30,108,11.2,5,17.7
2019.10.31,108,14.8,8.4,19.7
2019.11.1,108,14.9,11.4,20.5
2019.11.2,108,13.6,8.3,18.7
2019.11.3,108,14.7,9.4,22.1
2019.11.4,108,13.8,9.2,20.3
2019.11.5,108,12.4,8.4,18.4
2019.11.6,108,11,6.3,16.5
2019.11.7,108,9.2,5,13.6
2019.11.8,108,6.8,1.1,13
2019.11.9,108,9.5,3.5,17.2
2019.11.10,108,10,6.2,15.3
2019.11.11,108,11.2,7.9,15.1
2019.11.12,108,9.3,4.8,14.5
2019.11.13,108,7.2,3,11.3
2019.11.14,108,1.3,-2.5,5
2019.11.15,108,5.6,1.4,7.6
2019.11.16,108,6.8,3.8,12.7
2019.11.17,108,8.3,5.6,10.5
2019.11.18,108,4.6,0.4,12.7
2019.11.19,108,0.2,-3.5,4
2019.11.20,108,0.5,-4.6,6.3
2019.11.21,108,4.2,-2.3,9
2019.11.22,108,9.7,3,17.3
2019.11.23,108,12.1,7.7,17.7
2019.11.24,108,9.8,4.6,15.6
2019.11.25,108,1.9,-1.2,6
2019.11.26,108,6.6,1.2,13.7
2019.11.27,108,3.1,0.3,6.8
2019.11.28,108,3.5,-0.6,10.4
2019.11.29,108,1.5,-3.4,6.9
2019.11.30,108,4.1,-1.4,9.3
2019.12.1,108,4.6,2.3,6.2
2019.12.2,108,-0.1,-3.2,2.8
2019.12.3,108,0.5,-5,4.2
2019.12.4,108,2,-2,7.2
2019.12.5,108,-4.4,-8.5,-0.2
2019.12.6,108,-5.9,-10.6,-1
2019.12.7,108,-2.4,-5.5,1.2
2019.12.8,108,-0.9,-5.5,4.9
2019.12.9,108,3.2,-1.3,8
2019.12.10,108,8.1,6,10.8
2019.12.11,108,6.3,0.1,9.8
2019.12.12,108,-0.7,-3.5,3.4
2019.12.13,108,2.1,-3.7,5.9
2019.12.14,108,2.7,-0.1,6.4
2019.12.15,108,5.3,0.4,11
2019.12.16,108,7.8,2.1,12.9
2019.12.17,108,7.7,3.2,10.2
2019.12.18,108,0.8,-1.7,5.2
2019.12.19,108,-0.8,-4.5,3.1
2019.12.20,108,-1.1,-3.5,2
2019.12.21,108,-1.2,-5.1,1.5
2019.12.22,108,4.1,0.3,8.4
2019.12.23,108,3.4,0.3,5.2
2019.12.24,108,0.8,-2.9,6.5
2019.12.25,108,2,-2.7,6.6
2019.12.26,108,2,-2.4,4.1
2019.12.27,108,-1.7,-4.6,2.6
2019.12.28,108,1.1,-3.6,6.1
2019.12.29,108,3.8,1.1,6.2
2019.12.30,108,2.7,-5.7,6.8
2019.12.31,108,-7.9,-10.9,-4.5
